DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-07-31,F:Free,,A:Normal value,117.630223
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-08-31,F:Free,,A:Normal value,117.4585
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-09-30,F:Free,,A:Normal value,116.943331
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-10-31,F:Free,,A:Normal value,117.286777
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-11-30,F:Free,,A:Normal value,117.115054
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-12-31,F:Free,,A:Normal value,117.115054
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-01-31,F:Free,,A:Normal value,117.4585
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-02-29,F:Free,,A:Normal value,117.973669
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-03-31,F:Free,,A:Normal value,117.286777
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-04-30,F:Free,,A:Normal value,116.514024
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-05-31,F:Free,,A:Normal value,116.85747
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-06-30,F:Free,,A:Normal value,117.801946
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-07-31,F:Free,,A:Normal value,117.801946
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-08-31,F:Free,,A:Normal value,117.630223
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-09-30,F:Free,,A:Normal value,117.544362
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-10-31,F:Free,,A:Normal value,118.059531
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-11-30,F:Free,,A:Normal value,118.231254
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,117.973669
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-01-31,F:Free,,A:Normal value,118.660561
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-02-28,F:Free,,A:Normal value,119.261591
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,119.862622
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-04-30,F:Free,,A:Normal value,120.463652
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-05-31,F:Free,,A:Normal value,121.064682
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,121.408128
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-07-31,F:Free,,A:Normal value,122.180882
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-08-31,F:Free,,A:Normal value,122.438466
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,122.69605
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-10-31,F:Free,,A:Normal value,123.554665
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-11-30,F:Free,,A:Normal value,123.81225
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,123.640527
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-01-31,F:Free,,A:Normal value,124.756726
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-02-28,F:Free,,A:Normal value,126.044648
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,127.847739
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-04-30,F:Free,,A:Normal value,128.620492
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-05-31,F:Free,,A:Normal value,130.423583
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,131.282198
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-07-31,F:Free,,A:Normal value,131.453921
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-08-31,F:Free,,A:Normal value,131.024614
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,131.110475
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-10-31,F:Free,,A:Normal value,132.054951
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-11-30,F:Free,,A:Normal value,132.226674
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,131.453921
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-01-31,F:Free,,A:Normal value,132.140813
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-02-28,F:Free,,A:Normal value,132.655982
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,133.342873
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-04-30,F:Free,,A:Normal value,134.28735
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-05-31,F:Free,,A:Normal value,134.802519
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,134.974242
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-07-31,F:Free,,A:Normal value,135.746995
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-08-31,F:Free,,A:Normal value,136.262164
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,136.090441
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-10-31,F:Free,,A:Normal value,136.176302
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-11-30,F:Free,,A:Normal value,136.348025
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,135.918718
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-01-31,F:Free,,A:Normal value,135.918718
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-02-29,F:Free,,A:Normal value,136.348025
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,137.20664
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-04-30,F:Free,,A:Normal value,137.893532
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-05-31,F:Free,,A:Normal value,138.666285
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,138.580424
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-07-31,F:Free,,A:Normal value,139.181454
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-08-31,F:Free,,A:Normal value,138.923869
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,138.322839
"BIS,WS_LONG_CPI,1.0",M.CA.628,M:Monthly,CA:Canada,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-10-31,F:Free,,A:Normal value,138.923869
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-01-31,F:Free,,A:Normal value,71.0874514
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-02-29,F:Free,,A:Normal value,71.4834541
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-03-31,F:Free,,A:Normal value,72.0038294
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-04-30,F:Free,,A:Normal value,72.350083
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-05-31,F:Free,,A:Normal value,72.5033102
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-06-30,F:Free,,A:Normal value,72.6694721
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-07-31,F:Free,,A:Normal value,72.7659853
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-08-31,F:Free,,A:Normal value,72.9540368
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-09-30,F:Free,,A:Normal value,73.3977986
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-10-31,F:Free,,A:Normal value,73.8415603
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-11-30,F:Free,,A:Normal value,74.0913007
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-12-31,F:Free,,A:Normal value,74.1748792
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-01-31,F:Free,,A:Normal value,74.4246195
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-02-28,F:Free,,A:Normal value,74.1957738
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,74.5489922
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-04-30,F:Free,,A:Normal value,74.8892759
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-05-31,F:Free,,A:Normal value,75.2146349
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,75.2564241
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-07-31,F:Free,,A:Normal value,75.1111568
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-08-31,F:Free,,A:Normal value,75.7141156
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,76.2693153
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-10-31,F:Free,,A:Normal value,76.3727934
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-11-30,F:Free,,A:Normal value,76.3658285
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,76.1300179
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-01-31,F:Free,,A:Normal value,76.068329
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-02-28,F:Free,,A:Normal value,76.0752939
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,76.4772665
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-04-30,F:Free,,A:Normal value,76.7618312
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-05-31,F:Free,,A:Normal value,76.8314799
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,76.7339717
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-07-31,F:Free,,A:Normal value,77.0742554
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-08-31,F:Free,,A:Normal value,77.36479
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,78.0174979
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-10-31,F:Free,,A:Normal value,78.6970703
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-11-30,F:Free,,A:Normal value,78.6274216
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,78.280173
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-01-31,F:Free,,A:Normal value,78.3567866
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-02-28,F:Free,,A:Normal value,78.9885999
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,79.9109478
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-04-30,F:Free,,A:Normal value,79.8343342
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-05-31,F:Free,,A:Normal value,79.5288749
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,79.5288749
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-07-31,F:Free,,A:Normal value,79.4602211
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-08-31,F:Free,,A:Normal value,79.5915587
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,79.7437909
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-10-31,F:Free,,A:Normal value,79.6194182
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-11-30,F:Free,,A:Normal value,79.3766427
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,79.1199374
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-01-31,F:Free,,A:Normal value,78.9746701
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-02-29,F:Free,,A:Normal value,78.981635
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,79.3139588
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-04-30,F:Free,,A:Normal value,79.6054884
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-05-31,F:Free,,A:Normal value,80.0213907
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,80.3686393
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-07-31,F:Free,,A:Normal value,80.5556958
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-08-31,F:Free,,A:Normal value,80.8611551
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,80.9029444
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-10-31,F:Free,,A:Normal value,81.138755
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-11-30,F:Free,,A:Normal value,81.3467061
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,81.0412468
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-01-31,F:Free,,A:Normal value,80.7845416
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-02-28,F:Free,,A:Normal value,80.707928
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,81.2213385
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-04-30,F:Free,,A:Normal value,81.949665
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-05-31,F:Free,,A:Normal value,82.1715458
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,82.5118295
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-07-31,F:Free,,A:Normal value,83.0182751
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-08-31,F:Free,,A:Normal value,83.2610506
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,84.0858903
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-10-31,F:Free,,A:Normal value,84.4958227
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-11-30,F:Free,,A:Normal value,84.2938415
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,84.0102717
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-01-31,F:Free,,A:Normal value,84.0789255
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-02-28,F:Free,,A:Normal value,84.0033069
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,84.4958227
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-04-30,F:Free,,A:Normal value,85.0360977
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-05-31,F:Free,,A:Normal value,85.2440488
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,85.7435296
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-07-31,F:Free,,A:Normal value,86.208186
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-08-31,F:Free,,A:Normal value,86.4370317
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,86.4509615
"BIS,WS_LONG_CPI,1.0",M.CL.628,M:Monthly,CL:Chile,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-10-31,F:Free,,A:Normal value,86.2290806
